personSsn,accountNumber,isPrimary
897-72-1457,ACCT00086727,true
486-40-9616,ACCT00086728,true
639-77-6234,ACCT00086728,true
524-48-6589,ACCT00086729,true
227-51-4506,ACCT00086729,true
980-98-5904,ACCT00086730,true
761-32-1806,ACCT00086730,true
846-34-3536,ACCT00086731,true
755-49-1868,ACCT00086731,true
476-78-5161,ACCT00086732,true
280-62-3959,ACCT00086732,true
158-17-3181,ACCT00086733,true
261-43-2931,ACCT00086733,true
794-46-7466,ACCT00086734,true
289-19-4155,ACCT00086734,true
775-28-9738,ACCT00086735,true
116-62-6860,ACCT00086735,true
891-90-6175,ACCT00086736,true
812-15-4923,ACCT00086736,true
735-61-3494,ACCT00086737,true
192-57-1810,ACCT00086737,true
870-22-4097,ACCT00086738,true
446-43-1509,ACCT00086738,true
930-60-4710,ACCT00086739,true
756-73-5341,ACCT00086739,true
802-72-4052,ACCT00086740,true
968-67-9813,ACCT00086740,true
954-88-2055,ACCT00086741,true
371-51-9715,ACCT00086741,true
797-41-1183,ACCT00086742,true
977-66-1163,ACCT00086742,true
770-46-2270,ACCT00086743,true
981-74-3021,ACCT00086743,true
667-58-4264,ACCT00086744,true
740-27-7734,ACCT00086744,true
775-82-3170,ACCT00086745,true
755-44-9222,ACCT00086745,true
175-62-5589,ACCT00086746,true
724-25-9488,ACCT00086746,true
877-71-2460,ACCT00086747,true
661-59-6951,ACCT00086747,true
286-81-3440,ACCT00086748,true
544-20-6710,ACCT00086748,true
412-94-3696,ACCT00086749,true
595-44-7258,ACCT00086749,true
681-61-6079,ACCT00086750,true
279-72-3029,ACCT00086750,true
196-88-4998,ACCT00086751,true
762-63-8398,ACCT00086751,true
558-19-6981,ACCT00086752,true
184-28-6626,ACCT00086752,true
291-45-5511,ACCT00086753,true
683-47-5233,ACCT00086753,true
179-41-7686,ACCT00086754,true
960-14-7450,ACCT00086754,true
754-19-3318,ACCT00086755,true
277-44-8132,ACCT00086755,true
606-24-6164,ACCT00086756,true
717-62-6640,ACCT00086756,true
667-73-8786,ACCT00086757,true
625-76-4273,ACCT00086757,true
621-17-3476,ACCT00086758,true
543-24-3903,ACCT00086758,true
139-18-6598,ACCT00086759,true
838-73-7101,ACCT00086759,true
842-13-2815,ACCT00086760,true
264-42-4536,ACCT00086760,true
256-95-6088,ACCT00086761,true
688-66-1089,ACCT00086761,true
682-58-7595,ACCT00086762,true
230-77-5650,ACCT00086762,true
639-65-2172,ACCT00086763,true
837-36-8014,ACCT00086763,true
463-83-2336,ACCT00086764,true
178-46-1353,ACCT00086764,true
230-88-2483,ACCT00086765,true
849-89-7105,ACCT00086765,true
663-23-7542,ACCT00086766,true
860-98-5955,ACCT00086766,true
552-12-1432,ACCT00086767,true
831-99-9520,ACCT00086767,true
510-42-5274,ACCT00086768,true
228-61-7226,ACCT00086768,true
955-57-5120,ACCT00086769,true
156-12-4162,ACCT00086769,true
313-85-5688,ACCT00086770,true
860-86-9983,ACCT00086770,true
606-40-8544,ACCT00086771,true
861-89-8765,ACCT00086771,true
572-24-5576,ACCT00086772,true
463-96-1184,ACCT00086772,true
919-91-5299,ACCT00086773,true
674-11-7365,ACCT00086773,true
131-72-2365,ACCT00086774,true
199-69-2919,ACCT00086774,true
959-49-8562,ACCT00086775,true
730-15-5531,ACCT00086775,true
423-61-4582,ACCT00086776,true
745-37-2116,ACCT00086776,true
176-96-5868,ACCT00086777,true
201-64-8664,ACCT00086777,true
670-63-8887,ACCT00086778,true
986-40-9706,ACCT00086778,true
320-44-5293,ACCT00086779,true
671-82-9464,ACCT00086779,true
460-64-4456,ACCT00086780,true
235-30-4500,ACCT00086780,true
655-40-2561,ACCT00086781,true
428-66-3836,ACCT00086781,true
309-41-7776,ACCT00086782,true
137-74-2824,ACCT00086782,true
823-82-5451,ACCT00086783,true
555-21-6787,ACCT00086783,true
398-79-1305,ACCT00086784,true
253-87-5257,ACCT00086784,true
729-49-3691,ACCT00086785,true
895-25-5803,ACCT00086785,true
584-58-4669,ACCT00086786,true
213-68-9455,ACCT00086786,true
444-54-5768,ACCT00086787,true
299-90-2161,ACCT00086787,true
540-68-7393,ACCT00086788,true
585-86-3842,ACCT00086788,true
456-94-8645,ACCT00086789,true
717-31-5149,ACCT00086789,true
946-49-1447,ACCT00086790,true
603-31-9015,ACCT00086790,true
467-76-9140,ACCT00086791,true
615-47-2494,ACCT00086791,true
402-43-4086,ACCT00086792,true
691-33-4222,ACCT00086792,true
989-79-5268,ACCT00086793,true
885-86-7719,ACCT00086793,true
971-78-9946,ACCT00086794,true
695-30-3337,ACCT00086794,true
447-35-4416,ACCT00086795,true
267-88-9368,ACCT00086795,true
775-33-9674,ACCT00086796,true
999-75-8307,ACCT00086796,true
728-74-4253,ACCT00086797,true
641-90-1575,ACCT00086797,true
448-37-4175,ACCT00086798,true
629-34-3015,ACCT00086798,true
638-90-5318,ACCT00086799,true
358-41-6774,ACCT00086799,true
427-84-2047,ACCT00086800,true
874-63-5030,ACCT00086800,true
201-95-1545,ACCT00086801,true
999-46-6446,ACCT00086802,true
379-83-7335,ACCT00086803,true
904-84-2781,ACCT00086804,true
350-38-2408,ACCT00086805,true
767-84-2840,ACCT00086806,true
998-61-5844,ACCT00086807,true
342-30-1533,ACCT00086808,true
154-76-5133,ACCT00086809,true
467-24-3796,ACCT00086810,true
214-16-4729,ACCT00086811,true
565-47-2267,ACCT00086812,true
337-34-1256,ACCT00086813,true
284-57-4232,ACCT00086814,true
969-56-3734,ACCT00086815,true
866-39-9142,ACCT00086816,true
115-56-6692,ACCT00086817,true
397-83-1172,ACCT00086818,true
160-24-8274,ACCT00086819,true
148-41-8458,ACCT00086820,true
564-80-2180,ACCT00086821,true
861-68-7046,ACCT00086822,true
520-38-3978,ACCT00086823,true
209-36-2101,ACCT00086824,true
346-65-3350,ACCT00086825,true
717-27-7540,ACCT00086826,true
428-39-1398,ACCT00086827,true
143-15-1131,ACCT00086828,true
141-20-2824,ACCT00086829,true
901-27-4455,ACCT00086830,true
198-19-3780,ACCT00086831,true
809-12-6557,ACCT00086832,true
523-52-4546,ACCT00086833,true
564-83-6384,ACCT00086834,true
951-33-6716,ACCT00086835,true
743-69-7584,ACCT00086836,true
213-77-9397,ACCT00086837,true
472-78-8960,ACCT00086838,true
195-70-5249,ACCT00086839,true
592-11-9429,ACCT00086840,true
257-24-4717,ACCT00086841,true
506-93-7948,ACCT00086842,true
765-34-6595,ACCT00086843,true
552-30-2715,ACCT00086844,true
744-44-7580,ACCT00086845,true
825-54-9190,ACCT00086846,true
787-69-3532,ACCT00086847,true
963-36-8829,ACCT00086848,true
811-31-5267,ACCT00086849,true
710-89-3841,ACCT00086850,true
525-86-9072,ACCT00086851,true
320-54-5288,ACCT00086852,true
300-31-5755,ACCT00086853,true
256-93-6507,ACCT00086854,true
492-65-8349,ACCT00086855,true
362-21-4855,ACCT00086856,true
248-75-8933,ACCT00086857,true
161-63-8938,ACCT00086858,true
194-33-7365,ACCT00086859,true
524-12-2042,ACCT00086860,true
921-27-4414,ACCT00086861,true
258-30-6966,ACCT00086862,true
384-80-9510,ACCT00086863,true
573-94-1273,ACCT00086864,true
971-18-4842,ACCT00086865,true
333-46-9509,ACCT00086866,true
843-67-4050,ACCT00086867,true
924-42-5358,ACCT00086868,true
581-19-7728,ACCT00086869,true
343-74-1766,ACCT00086870,true
540-76-9373,ACCT00086871,true
259-78-5470,ACCT00086872,true
836-41-2168,ACCT00086873,true
413-45-4930,ACCT00086874,true
464-18-2629,ACCT00086875,true
833-34-8156,ACCT00086876,true
125-70-5680,ACCT00086877,true
796-77-7600,ACCT00086878,true
495-18-1970,ACCT00086879,true
577-48-9657,ACCT00086880,true
207-78-5254,ACCT00086881,true
844-70-5162,ACCT00086882,true
640-47-6315,ACCT00086883,true
194-63-5118,ACCT00086884,true
433-13-7957,ACCT00086885,true
274-83-5526,ACCT00086886,true
235-10-8699,ACCT00086887,true
307-20-6836,ACCT00086888,true
613-48-1665,ACCT00086889,true
114-41-5742,ACCT00086890,true
331-44-9857,ACCT00086891,true
403-73-1491,ACCT00086892,true
275-35-7928,ACCT00086893,true
154-77-6585,ACCT00086894,true
587-11-7903,ACCT00086895,true
358-34-9907,ACCT00086896,true
197-74-8045,ACCT00086897,true
831-83-8961,ACCT00086898,true
209-50-8154,ACCT00086899,true
712-30-4053,ACCT00086900,true
829-29-1746,ACCT00086901,true
148-76-6389,ACCT00086902,true
609-91-7125,ACCT00086903,true
484-97-5457,ACCT00086904,true
461-56-7312,ACCT00086905,true
720-58-9607,ACCT00086906,true
843-37-5697,ACCT00086907,true
915-94-8801,ACCT00086908,true
133-68-2619,ACCT00086909,true
346-78-5830,ACCT00086910,true
322-81-2872,ACCT00086911,true
408-53-3538,ACCT00086912,true
307-40-9441,ACCT00086913,true
992-40-6232,ACCT00086914,true
717-38-3375,ACCT00086915,true
952-71-4809,ACCT00086916,true
500-85-1780,ACCT00086917,true
558-79-6801,ACCT00086918,true
859-88-8585,ACCT00086919,true
219-51-7854,ACCT00086920,true
426-54-7494,ACCT00086921,true
960-10-9576,ACCT00086922,true
434-29-2593,ACCT00086923,true
484-91-4631,ACCT00086924,true
511-80-7631,ACCT00086925,true
605-33-1508,ACCT00086926,true
456-63-8312,ACCT00086927,true
659-50-9836,ACCT00086928,true
319-45-4378,ACCT00086929,true
580-27-7638,ACCT00086930,true
927-87-8205,ACCT00086931,true
772-96-5085,ACCT00086932,true
582-73-3552,ACCT00086933,true
401-46-9536,ACCT00086934,true
148-72-6849,ACCT00086935,true
932-71-1537,ACCT00086936,true
425-98-6367,ACCT00086937,true
457-81-3303,ACCT00086938,true
256-28-5526,ACCT00086939,true
691-56-9792,ACCT00086940,true
145-62-2236,ACCT00086941,true
943-67-8277,ACCT00086942,true
199-11-5417,ACCT00086943,true
898-39-9428,ACCT00086944,true
760-25-6615,ACCT00086945,true
347-31-9645,ACCT00086946,true
403-51-5904,ACCT00086947,true
926-30-8055,ACCT00086948,true
655-31-3306,ACCT00086949,true
284-80-3756,ACCT00086950,true
311-22-3952,ACCT00086951,true
427-95-5175,ACCT00086952,true
844-27-5529,ACCT00086953,true
535-32-1357,ACCT00086954,true
189-27-1047,ACCT00086955,true
634-78-6511,ACCT00086956,true
411-93-1419,ACCT00086957,true
941-14-5709,ACCT00086958,true
789-65-5152,ACCT00086959,true
932-71-9205,ACCT00086960,true
610-14-4184,ACCT00086961,true
705-25-1599,ACCT00086962,true
122-93-4286,ACCT00086963,true
601-71-4640,ACCT00086964,true
714-63-6946,ACCT00086965,true
859-72-5087,ACCT00086966,true
621-68-6533,ACCT00086967,true
916-99-5132,ACCT00086968,true
823-33-6062,ACCT00086969,true
383-48-1635,ACCT00086970,true
795-10-9392,ACCT00086971,true
620-24-9609,ACCT00086972,true
637-57-6670,ACCT00086973,true
502-17-9987,ACCT00086974,true
768-21-6622,ACCT00086975,true
549-43-9434,ACCT00086976,true
735-27-8828,ACCT00086977,true
161-20-3960,ACCT00086978,true
430-20-3652,ACCT00086979,true
919-91-3876,ACCT00086980,true
165-48-3735,ACCT00086981,true
547-95-1869,ACCT00086982,true
822-47-7197,ACCT00086983,true
941-58-4866,ACCT00086984,true
155-86-9458,ACCT00086985,true
127-64-2280,ACCT00086986,true
814-56-3521,ACCT00086987,true
164-90-7585,ACCT00086988,true
904-88-4865,ACCT00086989,true
898-73-2931,ACCT00086990,true
325-68-5974,ACCT00086991,true
211-54-3114,ACCT00086992,true
542-79-1093,ACCT00086993,true
787-19-7142,ACCT00086994,true
176-67-1947,ACCT00086995,true
517-60-9011,ACCT00086996,true
222-78-9815,ACCT00086997,true
800-96-3650,ACCT00086998,true
849-97-8816,ACCT00086999,true
321-54-6666,ACCT00087000,true
735-79-5813,ACCT00087001,true
158-69-1962,ACCT00087002,true
881-82-9239,ACCT00087003,true
600-60-5475,ACCT00087004,true
103-50-2493,ACCT00087005,true
405-59-6238,ACCT00087006,true
912-83-2362,ACCT00087007,true
303-59-5356,ACCT00087008,true
402-14-8568,ACCT00087009,true
146-82-7620,ACCT00087010,true
194-30-2867,ACCT00087011,true
276-23-2736,ACCT00087012,true
678-37-1227,ACCT00087013,true
691-65-4009,ACCT00087014,true
237-72-2076,ACCT00087015,true
578-90-4120,ACCT00087016,true
347-37-2724,ACCT00087017,true
935-52-2494,ACCT00087018,true
254-95-8747,ACCT00087019,true
996-52-6546,ACCT00087020,true
221-68-8953,ACCT00087021,true
931-96-3535,ACCT00087022,true
465-53-8362,ACCT00087023,true
396-21-8814,ACCT00087024,true
569-39-4430,ACCT00087025,true
809-14-2604,ACCT00087026,true
328-68-4593,ACCT00087027,true
782-31-6631,ACCT00087028,true
492-93-1536,ACCT00087029,true
503-30-6695,ACCT00087030,true
993-32-8235,ACCT00087031,true
801-84-4384,ACCT00087032,true
793-67-3664,ACCT00087033,true
390-97-8322,ACCT00087034,true
919-20-2857,ACCT00087035,true
893-44-3241,ACCT00087036,true
163-69-8181,ACCT00087037,true
423-80-1665,ACCT00087038,true
264-91-8215,ACCT00087039,true
758-89-3344,ACCT00087040,true
505-71-5843,ACCT00087041,true
463-33-4070,ACCT00087042,true
290-77-4893,ACCT00087043,true
617-42-8123,ACCT00087044,true
512-73-7221,ACCT00087045,true
362-74-7260,ACCT00087046,true
365-88-7236,ACCT00087047,true
411-70-3096,ACCT00087048,true
870-27-6196,ACCT00087049,true
424-82-7970,ACCT00087050,true
125-18-2489,ACCT00087051,true
310-24-5526,ACCT00087052,true
661-34-1268,ACCT00087053,true
959-57-9709,ACCT00087054,true
120-84-9962,ACCT00087055,true
829-94-6524,ACCT00087056,true
531-43-1053,ACCT00087057,true
964-11-8519,ACCT00087058,true
837-85-5163,ACCT00087059,true
426-48-4262,ACCT00087060,true
292-32-2639,ACCT00087061,true
210-80-6308,ACCT00087062,true
224-63-2975,ACCT00087063,true
169-44-2029,ACCT00087064,true
110-30-3586,ACCT00087065,true
694-92-7806,ACCT00087066,true
767-59-8037,ACCT00087067,true
521-31-6584,ACCT00087068,true
394-72-5002,ACCT00087069,true
725-69-3890,ACCT00087070,true
889-43-4887,ACCT00087071,true
428-68-5400,ACCT00087072,true
823-49-5985,ACCT00087073,true
299-67-7723,ACCT00087074,true
163-79-5478,ACCT00087075,true
302-26-8182,ACCT00087076,true
762-98-8572,ACCT00087077,true
821-21-9161,ACCT00087078,true
601-39-5110,ACCT00087079,true
762-28-4881,ACCT00087080,true
746-68-8440,ACCT00087081,true
283-57-9251,ACCT00087082,true
749-95-3975,ACCT00087083,true
843-56-5688,ACCT00087084,true
293-23-5306,ACCT00087085,true
565-51-3994,ACCT00087086,true
911-36-7863,ACCT00087087,true
117-57-6264,ACCT00087088,true
108-22-5378,ACCT00087089,true
646-67-4425,ACCT00087090,true
939-73-4334,ACCT00087091,true
131-80-6117,ACCT00087092,true
811-27-7091,ACCT00087093,true
685-35-6764,ACCT00087094,true
946-82-8252,ACCT00087095,true
746-76-1761,ACCT00087096,true
718-82-2637,ACCT00087097,true
313-30-9622,ACCT00087098,true
713-64-1027,ACCT00087099,true
612-72-1779,ACCT00087100,true
919-94-5591,ACCT00087101,true
790-95-2868,ACCT00087102,true
658-34-2664,ACCT00087103,true
766-73-7434,ACCT00087104,true
835-73-2632,ACCT00087105,true
322-29-5475,ACCT00087106,true
868-96-5270,ACCT00087107,true
211-81-4333,ACCT00087108,true
925-41-9314,ACCT00087109,true
401-40-3926,ACCT00087110,true
443-77-9045,ACCT00087111,true
854-41-8773,ACCT00087112,true
161-99-1495,ACCT00087113,true
337-16-7904,ACCT00087114,true
483-17-9101,ACCT00087115,true
995-61-8531,ACCT00087116,true
447-74-9611,ACCT00087117,true
150-17-6807,ACCT00087118,true
188-92-9906,ACCT00087119,true
461-11-5351,ACCT00087120,true
724-61-4545,ACCT00087121,true
320-47-2788,ACCT00087122,true
566-27-5729,ACCT00087123,true
946-52-2729,ACCT00087124,true
872-67-5219,ACCT00087125,true
604-52-6577,ACCT00087126,true
477-92-9230,ACCT00087127,true
978-13-4452,ACCT00087128,true
265-15-8486,ACCT00087129,true
889-46-1825,ACCT00087130,true
101-26-1120,ACCT00087131,true
998-75-2090,ACCT00087132,true
715-22-1190,ACCT00087133,true
541-79-1642,ACCT00087134,true
983-59-5734,ACCT00087135,true
903-11-8974,ACCT00087136,true
137-58-8324,ACCT00087137,true
105-34-4163,ACCT00087138,true
633-41-9210,ACCT00087139,true
957-37-4514,ACCT00087140,true
572-66-5507,ACCT00087141,true
752-28-1851,ACCT00087142,true
600-31-6793,ACCT00087143,true
219-65-5768,ACCT00087144,true
635-82-5183,ACCT00087145,true
168-16-2504,ACCT00087146,true
392-17-6893,ACCT00087147,true
301-18-9157,ACCT00087148,true
779-15-1589,ACCT00087149,true
250-23-1471,ACCT00087150,true
293-29-6015,ACCT00087151,true
773-35-1305,ACCT00087152,true
126-46-4381,ACCT00087153,true
512-64-2163,ACCT00087154,true
336-16-7764,ACCT00087155,true
876-48-9060,ACCT00087156,true
794-47-4954,ACCT00087157,true
978-71-7795,ACCT00087158,true
250-29-1235,ACCT00087159,true
826-87-7570,ACCT00087160,true
653-38-4885,ACCT00087161,true
216-81-9089,ACCT00087162,true
445-56-3841,ACCT00087163,true
553-46-2405,ACCT00087164,true
410-33-4133,ACCT00087165,true
116-96-2799,ACCT00087166,true
224-14-5319,ACCT00087167,true
264-29-5729,ACCT00087168,true
730-62-4564,ACCT00087169,true
800-57-2771,ACCT00087170,true
947-34-3009,ACCT00087171,true
965-39-3333,ACCT00087172,true
986-27-3480,ACCT00087173,true
300-69-5795,ACCT00087174,true
900-29-9377,ACCT00087175,true
269-41-7938,ACCT00087176,true
887-46-6748,ACCT00087177,true
750-79-8190,ACCT00087178,true
964-71-7288,ACCT00087179,true
390-37-4475,ACCT00087180,true
523-87-8845,ACCT00087181,true
219-41-8000,ACCT00087182,true
992-97-2527,ACCT00087183,true
556-69-9983,ACCT00087184,true
154-73-8625,ACCT00087185,true
718-29-1096,ACCT00087186,true
500-18-3128,ACCT00087187,true
509-93-9947,ACCT00087188,true
894-75-1836,ACCT00087189,true
984-79-5623,ACCT00087190,true
563-71-8298,ACCT00087191,true
353-22-2485,ACCT00087192,true
939-42-5339,ACCT00087193,true
805-55-3536,ACCT00087194,true
971-17-7449,ACCT00087195,true
188-49-2005,ACCT00087196,true
545-16-9023,ACCT00087197,true
195-44-3521,ACCT00087198,true
420-69-9466,ACCT00087199,true
442-55-2522,ACCT00087200,true
870-33-4807,ACCT00087201,true
833-66-5974,ACCT00087202,true
756-99-2743,ACCT00087203,true
379-32-1045,ACCT00087204,true
351-99-4664,ACCT00087205,true
190-65-2592,ACCT00087206,true
862-92-2150,ACCT00087207,true
827-54-2595,ACCT00087208,true
813-70-7068,ACCT00087209,true
772-82-2884,ACCT00087210,true
992-39-2759,ACCT00087211,true
940-45-3953,ACCT00087212,true
774-92-1988,ACCT00087213,true
183-49-1726,ACCT00087214,true
852-61-5451,ACCT00087215,true
639-66-4605,ACCT00087216,true
262-96-7229,ACCT00087217,true
588-36-7663,ACCT00087218,true
863-67-3799,ACCT00087219,true
605-31-4557,ACCT00087220,true
627-50-6895,ACCT00087221,true
666-77-7146,ACCT00087222,true
386-90-5814,ACCT00087223,true
362-12-8133,ACCT00087224,true
852-62-9229,ACCT00087225,true
825-59-1380,ACCT00087226,true
222-33-9181,ACCT00087227,true
939-48-1758,ACCT00087228,true
158-57-4188,ACCT00087229,true
753-53-9864,ACCT00087230,true
520-62-8955,ACCT00087231,true
127-67-9763,ACCT00087232,true
319-64-4493,ACCT00087233,true
347-99-9160,ACCT00087234,true
644-26-9965,ACCT00087235,true
735-87-3594,ACCT00087236,true
565-15-4949,ACCT00087237,true
931-81-8349,ACCT00087238,true
358-88-5768,ACCT00087239,true
294-88-2825,ACCT00087240,true
210-58-1336,ACCT00087241,true
488-53-8586,ACCT00087242,true
385-93-9360,ACCT00087243,true
494-98-3514,ACCT00087244,true
655-80-7019,ACCT00087245,true
461-92-4274,ACCT00087246,true
616-18-1452,ACCT00087247,true
284-84-2609,ACCT00087248,true
723-73-5302,ACCT00087249,true
361-10-1982,ACCT00087250,true
718-28-7401,ACCT00087251,true
873-55-4953,ACCT00087252,true
854-25-2469,ACCT00087253,true
919-13-7013,ACCT00087254,true
179-42-4287,ACCT00087255,true
811-57-6219,ACCT00087256,true
643-95-2815,ACCT00087257,true
149-48-7135,ACCT00087258,true
306-33-9616,ACCT00087259,true
548-70-4187,ACCT00087260,true
115-66-1625,ACCT00087261,true
933-70-2387,ACCT00087262,true
955-34-3661,ACCT00087263,true
694-37-9972,ACCT00087264,true
240-59-1970,ACCT00087265,true
872-39-2917,ACCT00087266,true
865-82-3660,ACCT00087267,true
864-67-7749,ACCT00087268,true
319-54-1451,ACCT00087269,true
358-40-9259,ACCT00087270,true
251-95-2069,ACCT00087271,true
644-12-4346,ACCT00087272,true
837-58-9235,ACCT00087273,true
790-93-8758,ACCT00087274,true
527-49-9295,ACCT00087275,true
889-60-9646,ACCT00087276,true
983-60-9425,ACCT00087277,true
801-51-8789,ACCT00087278,true
873-41-2933,ACCT00087279,true
382-83-7393,ACCT00087280,true
172-38-5259,ACCT00087281,true
179-14-8359,ACCT00087282,true
219-53-6357,ACCT00087283,true
